Session_Duration (hours),Calories_Burned,Water_Intake (liters),Experience_Level,Calories_Class,interaction
0.77,761.61,3.4,1.0,1,0.77
0.86,1041.55,1.9,1.01,1,0.8686
0.73,722.04,3.51,1.0,1,0.73
1.35,891.0,2.21,1.0,1,1.35
1.18,778.8,3.2,1.0,1,1.18
1.3,1408.68,2.32,2.04,1,2.652
1.47,1777.08,2.01,1.0,1,1.47
1.38,910.8,2.99,1.0,1,1.38
1.37,1204.5,2.31,1.0,1,1.37
1.96,2291.44,3.51,2.99,1,5.8604
1.21,869.75,3.21,1.98,1,2.3958
1.72,2007.76,2.71,2.97,1,5.1084000000000005
1.71,2000.7,2.69,3.0,1,5.13
0.54,535.57,1.78,1.02,1,0.5508000000000001
1.79,1861.6,3.48,3.0,1,5.37
1.45,954.39,2.1,1.0,1,1.45
1.3,1144.0,2.31,1.0,1,1.3
1.36,978.38,2.09,1.99,1,2.7064000000000004
1.29,930.35,2.08,2.02,1,2.6058
1.18,1275.46,2.5,2.01,1,2.3717999999999995
1.29,1135.2,3.1,1.0,1,1.29
1.81,2590.29,3.51,3.01,1,5.4481
1.66,2377.45,3.5,3.02,1,5.013199999999999
0.81,977.43,2.21,1.0,1,0.81
1.56,1822.39,3.51,2.98,1,4.6488000000000005
1.0,960.8,1.5,2.01,1,2.01
1.67,1955.4,3.5,3.01,1,5.026699999999999
0.73,722.7,2.71,1.0,1,0.73
1.65,1717.32,2.7,3.01,1,4.966499999999999
1.85,1441.89,2.72,2.99,1,5.5315
1.35,1294.92,3.49,1.99,1,2.6865
1.35,1780.52,2.6,1.99,1,2.6865
1.16,1532.48,1.79,2.01,1,2.3315999999999995
1.27,1119.63,3.1,1.02,1,1.2954
1.1,1450.79,2.2,1.99,1,2.189
1.28,920.06,2.38,1.98,1,2.5344
1.07,1027.2,2.81,2.0,1,2.14
1.7,1766.64,2.69,2.99,1,5.083
1.05,755.37,1.8,1.99,1,2.0895
1.2,792.0,2.21,1.0,1,1.2
1.3,857.22,3.21,1.0,1,1.3
1.35,1336.5,2.2,1.0,1,1.35
0.73,883.3,2.7,1.0,1,0.73
1.41,1520.26,1.98,1.98,1,2.7918
1.04,749.42,2.83,2.01,1,2.0904
1.13,1117.68,3.6,1.0,1,1.13
0.95,939.64,1.71,1.0,1,0.95
1.37,1477.13,1.81,1.98,1,2.7126
1.14,1507.31,2.38,2.02,1,2.3028
0.58,510.4,2.08,1.0,1,0.58
1.07,1412.4,1.5,2.0,1,2.14
1.84,2631.2,3.49,3.0,1,5.5200000000000005
1.35,1334.07,2.3,1.0,1,1.35
1.03,741.6,3.4,2.0,1,2.06
1.01,971.22,2.2,2.02,1,2.0402
1.75,1367.1,3.51,3.02,1,5.285
1.33,1434.01,2.29,1.98,1,2.6334
0.6,395.64,3.41,1.0,1,0.6
1.13,996.21,3.61,1.02,1,1.1525999999999998
1.78,1389.47,2.69,3.01,1,5.3578
1.42,1250.74,1.99,1.01,1,1.4342
1.86,1932.91,2.71,2.99,1,5.561400000000001
1.49,982.51,2.01,1.0,1,1.49
1.12,1210.61,2.58,2.01,1,2.2512
1.52,1582.02,3.48,3.01,1,4.5752
1.9,1480.86,2.7,2.99,1,5.681
1.04,998.4,2.6,2.0,1,2.08
1.35,972.0,2.29,2.0,1,2.7
1.14,1506.05,2.1,2.01,1,2.2913999999999994
1.35,1460.43,1.59,2.02,1,2.7270000000000003
0.73,724.01,3.58,1.02,1,0.7446
0.72,871.99,3.49,1.01,1,0.7272
1.88,1468.66,2.69,3.02,1,5.6776
1.2,790.56,1.61,1.0,1,1.2
1.81,2592.28,3.49,3.02,1,5.466200000000001
1.04,1122.26,2.48,1.99,1,2.0696
1.14,821.48,2.11,2.01,1,2.2913999999999994
0.79,955.9,3.69,1.0,1,0.79
1.14,1092.58,2.8,1.98,1,2.2571999999999997
1.42,1875.96,2.5,2.01,1,2.8541999999999996
1.38,1663.73,1.99,1.0,1,1.38
1.47,1773.85,3.49,1.0,1,1.47
1.32,1160.54,2.2,1.0,1,1.32
1.44,1268.35,1.61,1.01,1,1.4544
1.51,1086.29,1.6,1.99,1,3.0049
1.42,1877.52,3.39,2.02,1,2.8684
1.28,1550.21,2.02,1.01,1,1.2928
1.26,1107.79,2.61,1.0,1,1.26
1.21,1599.86,2.3,2.02,1,2.4442
1.0,659.4,2.3,1.0,1,1.0
1.28,844.03,3.19,1.0,1,1.28
1.48,1956.86,3.59,2.02,1,2.9896
1.12,1353.97,1.8,1.0,1,1.12
1.44,1902.38,2.9,2.01,1,2.8943999999999996
1.23,1216.59,2.19,1.0,1,1.23
1.46,1401.6,1.93,2.0,1,2.92
0.5,495.0,2.29,1.0,1,0.5
1.21,1162.57,3.12,2.01,1,2.4320999999999997
0.84,552.89,3.48,1.0,1,0.84
1.26,1523.21,2.61,1.0,1,1.26
1.35,1780.52,2.21,1.99,1,2.6865
0.85,841.5,1.7,1.0,1,0.85
1.37,1316.3,3.11,2.01,1,2.7537
1.24,1636.8,2.67,2.0,1,2.48
1.48,1419.62,3.39,1.99,1,2.9452
0.88,579.74,1.6,1.0,1,0.88
1.45,1280.64,1.8,1.04,1,1.508
1.35,972.0,1.59,2.0,1,2.7
1.38,1671.32,3.19,1.01,1,1.3938
1.45,1392.0,1.59,2.0,1,2.9
1.45,1389.68,2.1,1.98,1,2.871
1.37,1657.7,2.2,1.0,1,1.37
1.3,932.88,2.12,1.96,1,2.548
1.67,1735.46,3.48,2.99,1,4.9933000000000005
1.19,1284.13,3.5,1.99,1,2.3681
1.15,1518.0,1.8,2.0,1,2.3
1.28,1227.78,1.78,1.99,1,2.5472
1.1,1056.88,2.42,2.01,1,2.211
0.72,474.77,2.71,1.0,1,0.72
1.16,1532.48,3.49,2.01,1,2.3315999999999995
1.19,1572.11,2.3,2.01,1,2.3918999999999997
1.21,1161.6,2.38,2.0,1,2.42
0.57,691.58,2.71,1.03,1,0.5871
0.81,712.8,3.69,1.0,1,0.81
1.26,1524.6,2.62,1.0,1,1.26
1.46,1050.32,1.52,1.99,1,2.9053999999999998
1.35,1297.08,2.3,2.01,1,2.7135
1.0,1321.1,2.21,2.01,1,2.01
1.36,1467.58,2.91,1.99,1,2.7064000000000004
1.36,1196.8,2.8,1.0,1,1.36
1.15,1242.0,2.09,2.0,1,2.3
1.04,1000.06,1.98,2.02,1,2.1008
1.76,1370.69,2.71,2.98,1,5.2448
1.49,1609.2,1.8,2.0,1,2.98
0.6,726.0,2.57,1.0,1,0.6
1.69,2420.42,2.69,3.02,1,5.1038
1.03,679.8,2.12,1.0,1,1.03
0.69,681.86,3.07,1.0,1,0.69
1.32,1300.86,2.49,1.0,1,1.32
1.83,1907.59,2.68,3.03,1,5.5449
0.65,786.5,2.69,1.0,1,0.65
1.34,1285.33,2.2,1.99,1,2.6666000000000003
0.61,536.31,2.71,1.0,1,0.61
0.93,819.89,2.59,1.02,1,0.9486000000000001
1.31,1418.34,3.39,2.03,1,2.6593
1.34,966.41,2.6,2.02,1,2.7068000000000003
1.25,1651.38,3.7,2.01,1,2.5124999999999997
1.24,892.06,2.1,1.99,1,2.4676
1.98,2827.04,2.7,2.98,1,5.9004
1.66,1725.07,3.51,2.99,1,4.9634
1.3,1716.0,1.89,2.0,1,2.6
1.0,960.8,2.81,2.01,1,2.01
1.42,1719.76,2.29,1.01,1,1.4342
1.17,842.4,1.99,2.0,1,2.34
1.31,865.39,2.99,1.01,1,1.3231000000000002
1.03,740.98,2.62,1.99,1,2.0497
1.39,1502.45,2.5,2.01,1,2.7938999999999994
1.41,1354.73,2.6,2.01,1,2.8340999999999994
1.87,2674.1,3.5,3.0,1,5.61
1.18,1561.49,3.6,2.03,1,2.3953999999999995
1.08,776.95,2.8,1.99,1,2.1492
1.87,2678.21,2.7,3.02,1,5.6474
1.34,1771.75,1.49,2.02,1,2.7068000000000003
1.11,1466.42,2.78,2.01,1,2.2311
1.79,2095.91,3.49,3.01,1,5.3879
0.55,666.1,1.79,1.01,1,0.5555000000000001
1.48,1302.4,1.99,1.0,1,1.48
0.69,607.2,2.39,1.0,1,0.69
1.79,2094.3,2.7,3.0,1,5.37
1.8,1401.84,3.51,2.98,1,5.364
1.9,2714.91,2.72,2.99,1,5.681
1.75,1817.2,3.5,2.98,1,5.215
0.71,467.75,3.6,1.0,1,0.71
1.16,1021.73,2.51,1.01,1,1.1716
1.02,1346.4,1.91,2.0,1,2.04
1.27,1372.74,1.9,2.01,1,2.5526999999999997
0.92,1111.18,3.3,1.0,1,0.92
1.32,1426.79,2.99,2.01,1,2.6532
1.24,1093.18,1.81,1.02,1,1.2648
1.76,1373.86,3.49,3.01,1,5.2976
1.2,864.72,2.03,2.01,1,2.4119999999999995
1.22,803.0,3.31,1.0,1,1.22
1.33,1607.84,2.22,1.0,1,1.33
0.82,722.91,2.1,1.02,1,0.8363999999999999
0.69,682.48,2.7,1.0,1,0.69
1.08,952.13,2.59,1.02,1,1.1016000000000001
1.51,1177.8,3.51,3.0,1,4.53
1.94,2269.8,2.7,3.0,1,5.82
1.28,923.9,2.4,2.03,1,2.5984
1.05,1037.61,2.72,1.0,1,1.05
1.84,2151.14,2.7,2.99,1,5.501600000000001
1.93,1501.93,2.7,2.97,1,5.7321
1.7,1985.94,3.49,2.98,1,5.066
1.15,1106.76,2.08,2.03,1,2.3345
1.48,1601.06,2.5,2.02,1,2.9896
1.04,748.8,2.3,2.0,1,2.08
0.77,762.99,2.79,1.01,1,0.7777000000000001
1.08,712.15,2.61,1.0,1,1.08
1.41,1238.54,1.62,1.0,1,1.41
0.85,839.97,2.3,1.0,1,0.85
1.08,711.5,2.09,1.0,1,1.08
1.41,1709.2,3.4,1.02,1,1.4382
1.36,1645.6,2.9,1.0,1,1.36
0.84,1016.4,2.41,1.0,1,0.84
1.77,1837.97,3.51,2.98,1,5.2746
1.14,1381.91,2.2,1.02,1,1.1627999999999998
1.36,1647.1,2.9,1.01,1,1.3736000000000002
1.82,2126.12,3.5,2.98,1,5.4236
1.16,1113.6,2.3,2.0,1,2.32
1.39,1837.86,1.49,2.02,1,2.8078
1.14,821.48,1.7,2.01,1,2.2913999999999994
0.55,544.5,1.81,1.0,1,0.55
1.47,1453.98,3.11,1.0,1,1.47
1.46,1575.49,1.5,1.99,1,2.9053999999999998
1.38,1665.25,1.49,1.0,1,1.38
1.03,740.98,2.4,1.99,1,2.0497
1.56,2227.37,2.69,2.98,1,4.6488000000000005
1.05,692.37,1.49,1.0,1,1.05
1.09,1045.53,1.8,1.99,1,2.1691000000000003
1.15,1240.97,2.67,1.99,1,2.2885
1.22,1613.08,2.6,2.02,1,2.4644
0.72,870.41,2.67,1.0,1,0.72
1.39,1502.45,2.59,2.01,1,2.7938999999999994
0.72,475.2,3.47,1.0,1,0.72
1.1,1054.24,2.48,1.98,1,2.178
0.52,514.8,2.21,1.0,1,0.52
0.85,840.74,1.48,1.0,1,0.85
1.32,870.41,2.2,1.0,1,1.32
1.28,923.9,1.82,2.03,1,2.5984
0.73,721.39,1.91,1.0,1,0.73
1.1,726.66,3.09,1.01,1,1.1110000000000002
0.97,640.78,1.99,1.01,1,0.9797
1.07,1062.19,2.7,1.03,1,1.1021
1.38,1824.64,3.41,2.02,1,2.7876
1.99,2069.6,3.52,3.0,1,5.97
0.64,563.71,1.71,1.01,1,0.6464
0.63,415.8,2.01,1.0,1,0.63
1.25,1353.38,2.51,2.03,1,2.5374999999999996
1.02,1344.16,3.4,1.98,1,2.0196
1.16,1403.6,2.5,1.0,1,1.16
1.15,759.0,2.51,1.0,1,1.15
1.42,1534.88,2.19,2.01,1,2.8541999999999996
0.98,1185.8,1.99,1.0,1,0.98
0.99,653.4,2.3,1.0,1,0.99
1.19,784.69,3.38,1.0,1,1.19
1.28,1229.82,1.81,2.01,1,2.5728
1.47,1408.85,2.47,1.98,1,2.9106
1.72,2007.76,2.7,2.97,1,5.1084000000000005
0.74,488.4,1.79,1.0,1,0.74
1.06,1017.6,2.41,2.0,1,2.12
1.09,1320.1,2.91,1.01,1,1.1009
1.39,1833.27,2.29,1.99,1,2.7661
1.4,1384.74,3.0,1.0,1,1.4
1.47,1293.6,2.61,1.0,1,1.47
1.38,1215.5,2.01,1.01,1,1.3938
1.33,1751.21,2.58,1.97,1,2.6201000000000003
1.49,1804.54,2.9,1.01,1,1.5049
1.26,1358.53,1.89,1.98,1,2.4948
0.56,369.26,2.19,1.0,1,0.56
0.97,641.95,2.1,1.03,1,0.9991
1.37,1317.39,1.89,2.02,1,2.7674000000000003
0.95,626.43,2.0,1.0,1,0.95
1.36,977.57,2.19,1.98,1,2.6928
1.31,1258.65,3.1,2.01,1,2.6330999999999998
1.31,1414.8,2.08,2.0,1,2.62
1.14,1503.55,2.78,1.99,1,2.2685999999999997
1.21,1461.44,2.51,1.0,1,1.21
1.91,1986.4,3.51,3.0,1,5.7299999999999995
0.79,520.93,3.22,1.0,1,0.79
1.37,986.4,3.09,2.0,1,2.74
0.66,434.41,2.11,1.0,1,0.66
0.67,442.6,2.68,1.01,1,0.6767000000000001
1.29,1701.38,2.5,1.99,1,2.5671
1.73,2472.0,2.69,2.99,1,5.172700000000001
1.36,1793.7,2.21,1.99,1,2.7064000000000004
0.97,960.3,2.81,1.0,1,0.97
1.34,1447.2,3.49,2.0,1,2.68
1.38,1490.4,2.5,2.0,1,2.76
1.23,811.06,2.4,1.0,1,1.23
0.85,1025.7,1.49,1.0,1,0.85
1.19,1572.11,2.42,2.01,1,2.3918999999999997
0.57,689.7,2.91,1.0,1,0.57
0.88,777.22,2.6,1.04,1,0.9152
0.79,955.9,3.42,1.0,1,0.79
1.26,1520.44,2.8,1.0,1,1.26
0.85,559.98,3.61,1.0,1,0.85
1.32,950.4,2.98,2.0,1,2.64
1.42,1874.4,2.9,2.0,1,2.84
0.99,980.99,1.69,1.01,1,0.9999
0.9,1088.01,3.5,1.0,1,0.9
1.28,1383.55,3.1,2.01,1,2.5728
1.91,1986.4,3.51,3.0,1,5.7299999999999995
1.27,1258.44,2.39,1.01,1,1.2827
1.02,978.38,1.7,1.99,1,2.0298
0.66,653.99,3.41,1.01,1,0.6666000000000001
0.68,599.49,1.9,1.02,1,0.6936000000000001
1.04,1370.51,2.29,1.98,1,2.0592
1.64,2345.2,3.51,3.0,1,4.92
1.87,1944.8,2.7,3.0,1,5.61
1.2,1296.0,2.08,2.0,1,2.4
1.15,1102.16,3.51,1.98,1,2.2769999999999997
0.49,486.42,1.61,1.03,1,0.5047
1.49,1968.44,3.4,2.01,1,2.9948999999999995
1.14,1506.05,1.9,2.01,1,2.2913999999999994
0.97,640.78,2.1,1.01,1,0.9797
0.54,534.11,1.7,1.0,1,0.54
1.77,2533.05,3.51,3.01,1,5.3277
0.69,454.57,1.91,1.0,1,0.69
1.6,1872.0,3.49,3.0,1,4.800000000000001
1.79,1863.03,3.47,3.01,1,5.3879
1.2,1294.92,1.8,1.99,1,2.388
1.06,1399.2,1.8,2.0,1,2.12
0.88,775.1,1.61,1.01,1,0.8888
1.34,884.4,3.08,1.0,1,1.34
1.88,1952.19,2.7,2.98,1,5.602399999999999
1.29,926.48,3.1,1.97,1,2.5413
1.5,1980.0,3.69,2.0,1,3.0
0.92,909.14,1.72,1.0,1,0.92
1.06,1282.6,2.69,1.0,1,1.06
0.86,1040.6,1.7,1.0,1,0.86
1.18,1430.4,3.69,1.02,1,1.2036
1.66,1723.74,2.71,2.98,1,4.9468
1.13,994.4,3.09,1.0,1,1.13
1.12,1109.81,2.12,1.01,1,1.1312000000000002
1.68,1310.4,3.5,3.0,1,5.04
1.1,1056.0,2.8,2.0,1,2.2
1.7,2429.13,3.51,2.99,1,5.083
1.41,1709.2,1.58,1.02,1,1.4382
1.03,739.13,3.68,1.96,1,2.0188
0.71,702.9,3.62,1.0,1,0.71
1.42,1874.4,2.6,2.0,1,2.84
0.82,723.57,2.39,1.03,1,0.8446
0.61,604.45,2.62,1.01,1,0.6161
0.62,409.2,3.68,1.0,1,0.62
1.22,1168.27,2.19,1.97,1,2.4034
1.26,1668.74,2.97,2.04,1,2.5704000000000002
0.95,1149.5,1.61,1.0,1,0.95
1.17,1541.83,2.39,1.98,1,2.3165999999999998
1.13,994.4,2.29,1.0,1,1.13
1.62,1686.1,2.72,3.01,1,4.8762
1.2,1298.16,2.6,2.02,1,2.424
1.47,969.32,2.3,1.0,1,1.47
1.25,1239.75,1.8,1.02,1,1.275
1.27,1371.6,2.3,2.0,1,2.54
1.13,993.5,3.59,1.0,1,1.13
1.66,2371.97,2.7,2.99,1,4.9634
1.7,1989.0,2.69,3.0,1,5.1
0.84,555.41,3.62,1.02,1,0.8568
0.6,396.36,2.41,1.01,1,0.606
1.37,1315.2,1.82,2.0,1,2.74
1.36,1644.1,3.19,1.0,1,1.36
1.38,1817.05,2.11,1.97,1,2.7186
1.28,1691.01,3.09,2.01,1,2.5728
1.79,1396.2,3.49,3.0,1,5.37
0.91,800.8,3.02,1.0,1,0.91
1.8,1407.24,3.5,3.03,1,5.454
1.5,1618.65,2.2,1.99,1,2.985
1.16,1527.37,1.82,1.97,1,2.2851999999999997
1.9,1979.04,2.71,3.02,1,5.7379999999999995
1.46,1930.41,2.7,2.02,1,2.9492
0.76,920.44,1.6,1.01,1,0.7676000000000001
1.7,1987.47,2.71,2.99,1,5.083
1.41,1706.1,3.12,1.0,1,1.41
0.7,847.0,2.39,1.0,1,0.7
1.37,1480.83,2.51,2.01,1,2.7537
1.25,1101.0,1.6,1.01,1,1.2625
1.17,1121.33,2.31,1.98,1,2.3165999999999998
1.43,1414.41,2.5,1.0,1,1.43
1.67,1302.6,2.68,3.0,1,5.01
1.28,1126.4,2.7,1.0,1,1.28
1.17,843.1,3.59,2.01,1,2.3516999999999997
1.54,1601.6,3.5,3.0,1,4.62
1.42,1404.52,3.1,1.0,1,1.42
1.29,927.25,1.71,1.98,1,2.5542000000000002
1.37,1317.39,3.4,2.02,1,2.7674000000000003
1.12,1076.1,3.0,2.01,1,2.2512
1.21,1195.72,2.4,1.0,1,1.21
1.47,968.44,2.88,1.0,1,1.47
0.75,908.32,2.7,1.01,1,0.7575000000000001
1.31,1418.34,3.02,2.03,1,2.6593
1.35,1189.08,2.91,1.01,1,1.3635000000000002
1.37,984.76,3.38,1.98,1,2.7126
1.08,778.9,2.29,2.02,1,2.1816
1.25,901.5,1.78,2.02,1,2.525
1.18,1427.8,3.21,1.0,1,1.18
1.3,1571.57,2.5,1.0,1,1.3
1.46,1402.77,2.42,2.01,1,2.9345999999999997
1.03,740.98,1.91,1.99,1,2.0497
1.5,1080.9,2.0,2.01,1,3.0149999999999997
1.98,2316.6,2.7,3.0,1,5.9399999999999995
1.37,1480.83,2.79,2.01,1,2.7537
0.58,381.76,3.4,1.0,1,0.58
1.71,2445.3,3.5,3.0,1,5.13
0.77,676.37,3.6,1.0,1,0.77
1.82,2129.4,3.51,3.0,1,5.46
1.43,1545.69,2.6,2.01,1,2.8742999999999994
1.14,1095.31,2.19,2.01,1,2.2913999999999994
1.4,1384.74,1.5,1.0,1,1.4
1.14,1003.2,1.69,1.0,1,1.14
1.38,1669.8,3.39,1.0,1,1.38
0.52,515.27,3.07,1.01,1,0.5252
1.06,1398.03,1.51,1.99,1,2.1094
1.58,1646.99,3.48,3.03,1,4.7874
1.72,2012.4,3.5,3.0,1,5.16
1.13,814.28,3.19,2.01,1,2.2712999999999997
1.96,2293.2,3.49,3.0,1,5.88
1.52,2171.93,3.5,2.99,1,4.5448
1.47,1940.4,2.21,2.0,1,2.94
0.54,534.11,1.77,1.0,1,0.54
1.09,1047.27,1.71,2.01,1,2.1909
1.35,1629.04,2.2,1.0,1,1.35
1.37,1803.88,2.8,1.97,1,2.6989
1.41,1524.07,2.61,2.01,1,2.8340999999999994
0.72,712.8,1.52,1.0,1,0.72
1.84,2144.52,2.7,2.95,1,5.428000000000001
1.09,1079.1,3.4,1.0,1,1.09
1.79,1394.05,2.7,2.98,1,5.3342
1.23,1081.42,2.71,1.0,1,1.23
1.37,1654.69,2.1,1.0,1,1.37
1.98,2056.03,3.5,2.98,1,5.9004
1.0,1078.2,1.99,1.98,1,1.98
0.67,589.6,2.27,1.0,1,0.67
0.51,616.54,1.69,1.0,1,0.51
1.15,1104.0,3.4,2.0,1,2.3
1.18,1556.3,2.5,1.99,1,2.3482
1.19,1050.06,3.22,1.03,1,1.2257
1.34,1767.33,2.31,1.99,1,2.6666000000000003
0.71,858.32,1.91,1.0,1,0.71
1.24,1339.2,3.18,2.0,1,2.48
0.89,1073.96,2.01,1.0,1,0.89
0.82,540.71,3.02,1.0,1,0.82
1.13,1119.72,2.2,1.01,1,1.1413
0.73,642.4,2.69,1.0,1,0.73
0.84,553.39,1.7,1.0,1,0.84
1.25,1651.38,3.1,2.01,1,2.5124999999999997
1.07,1028.06,3.38,2.01,1,2.1507
1.93,2762.02,2.68,3.01,1,5.8092999999999995
1.25,1237.5,1.79,1.0,1,1.25
1.24,1190.4,3.7,2.0,1,2.48
1.39,1502.45,2.02,2.01,1,2.7938999999999994
1.87,2186.22,2.7,2.99,1,5.5913
0.89,586.87,2.5,1.0,1,0.89
1.25,1198.0,1.81,1.98,1,2.475
1.04,997.57,2.0,1.99,1,2.0696
1.11,799.2,2.39,2.0,1,2.22
1.47,1411.2,2.88,2.0,1,2.94
1.53,1588.75,3.5,2.98,1,4.5594
1.76,1828.99,3.5,2.99,1,5.2624
1.12,1355.2,2.3,1.0,1,1.12
1.05,1383.69,3.4,1.98,1,2.079
1.18,778.8,2.11,1.0,1,1.18
1.35,1296.0,2.59,2.0,1,2.7
1.26,830.84,2.78,1.0,1,1.26
1.38,994.43,2.7,2.01,1,2.7737999999999996
1.01,971.22,2.42,2.02,1,2.0402
1.02,734.4,3.71,2.0,1,2.04
0.74,650.61,3.59,1.0,1,0.74
1.99,1552.2,3.51,3.0,1,5.97
1.64,1917.32,3.51,2.99,1,4.9036
1.3,1571.57,3.39,1.0,1,1.3
1.22,1317.6,3.1,2.0,1,2.44
1.02,980.02,1.49,2.01,1,2.0502
1.32,1598.65,2.2,1.01,1,1.3332000000000002
1.82,1895.71,2.71,3.02,1,5.4964
1.39,1837.86,2.28,2.02,1,2.8078
1.14,1507.31,3.1,2.02,1,2.3028
1.8,1402.92,3.51,2.99,1,5.382000000000001
1.89,2213.0,3.47,3.01,1,5.688899999999999
1.2,1153.92,2.41,2.02,1,2.424
1.23,885.6,2.62,2.0,1,2.46
1.21,871.2,3.09,2.0,1,2.42
1.17,772.2,3.41,1.0,1,1.17
1.69,2414.84,2.71,2.99,1,5.053100000000001
1.98,2059.2,2.69,3.0,1,5.9399999999999995
1.15,1103.08,1.91,1.99,1,2.2885
0.57,688.45,2.02,1.0,1,0.57
0.68,448.8,3.32,1.0,1,0.68
1.08,779.54,2.11,2.03,1,2.1924
1.31,1259.7,3.39,2.02,1,2.6462000000000003
1.48,1423.17,1.99,2.02,1,2.9896
0.94,829.46,3.29,1.03,1,0.9682
1.09,1177.2,1.68,2.0,1,2.18
1.99,2843.51,2.72,2.99,1,5.950100000000001
0.77,509.12,3.0,1.02,1,0.7854
1.37,1482.07,2.41,2.02,1,2.7674000000000003
1.63,1270.42,2.69,2.99,1,4.8737
1.71,1333.8,3.47,3.0,1,5.13
0.84,741.22,2.4,1.03,1,0.8652
1.05,1387.16,2.5,2.01,1,2.1105
0.82,721.6,2.6,1.0,1,0.82
1.87,2674.1,2.73,3.0,1,5.61
1.59,1854.58,3.5,2.96,1,4.7064
1.52,2173.6,3.51,3.0,1,4.5600000000000005
1.0,959.2,2.81,1.99,1,1.99
1.56,1214.93,3.52,2.98,1,4.6488000000000005
1.74,1360.33,3.48,3.03,1,5.2722
0.72,712.15,2.09,1.0,1,0.72
1.35,1456.78,2.71,1.99,1,2.6865
1.87,1943.3,3.48,2.99,1,5.5913
1.0,959.2,3.09,1.99,1,1.99
1.34,1286.4,3.3,2.0,1,2.68
1.2,1580.04,2.1,1.97,1,2.364
0.55,545.0,1.99,1.01,1,0.5555000000000001
1.16,1529.92,3.38,1.99,1,2.3084
1.46,1051.2,2.2,2.0,1,2.92
0.54,534.6,1.61,1.0,1,0.54
1.19,1570.8,2.8,2.0,1,2.38
1.06,1050.35,2.0,1.01,1,1.0706
1.48,1419.62,1.91,1.99,1,2.9452
1.65,1931.98,2.71,3.01,1,4.966499999999999
1.37,984.76,3.11,1.98,1,2.7126
0.54,534.11,2.78,1.0,1,0.54
0.77,760.91,3.6,1.0,1,0.77
1.33,1754.14,2.29,1.99,1,2.6467
1.02,895.15,2.2,1.0,1,1.02
1.72,1342.63,2.72,3.01,1,5.177199999999999
0.53,643.05,1.81,1.03,1,0.5459
1.57,1631.54,3.5,2.99,1,4.6943
0.87,574.72,3.0,1.01,1,0.8787
0.77,932.55,3.09,1.01,1,0.7777000000000001
1.4,1689.38,2.0,1.0,1,1.4
1.42,1872.84,2.59,1.99,1,2.8257999999999996
1.75,2045.92,2.7,2.99,1,5.2325
1.5,1317.6,2.81,1.0,1,1.5
1.29,1239.43,3.49,2.01,1,2.5928999999999998
1.27,1676.4,3.09,2.0,1,2.54
0.57,689.7,2.89,1.0,1,0.57
1.3,861.12,3.21,1.04,1,1.352
1.29,1699.96,2.6,1.98,1,2.5542000000000002
1.07,1413.58,2.39,2.01,1,2.1507
0.7,693.0,1.9,1.0,1,0.7
1.2,861.84,1.99,1.97,1,2.364
1.57,1631.54,3.5,2.99,1,4.6943
0.68,597.31,3.22,1.0,1,0.68
1.88,1955.2,3.5,3.0,1,5.64
1.68,1309.39,3.48,2.99,1,5.0232
1.58,1848.6,3.51,3.0,1,4.74
1.18,1040.29,2.99,1.02,1,1.2036
1.64,1705.6,2.7,3.0,1,4.92
0.95,836.76,1.9,1.01,1,0.9594999999999999
1.46,1050.32,2.39,1.99,1,2.9053999999999998
1.14,1233.25,3.71,2.02,1,2.3028
1.38,1368.68,2.0,1.02,1,1.4076
1.89,1475.33,3.51,3.01,1,5.688899999999999
1.19,1569.49,2.47,1.99,1,2.3681
1.42,1365.47,1.79,2.02,1,2.8684
1.49,1613.22,2.52,2.03,1,3.0246999999999997
1.28,1547.39,3.49,1.0,1,1.28
1.49,1311.2,1.99,1.0,1,1.49
1.29,1392.04,1.89,1.99,1,2.5671
1.26,906.44,1.81,1.99,1,2.5074
1.67,1953.9,3.49,3.0,1,5.01
1.09,784.15,3.5,1.99,1,2.1691000000000003
1.38,1209.98,2.99,1.0,1,1.38
1.13,745.8,2.09,1.0,1,1.13
1.08,1035.94,2.18,1.99,1,2.1492
1.0,879.2,1.88,1.0,1,1.0
1.86,2655.71,2.7,2.98,1,5.542800000000001
1.2,1585.32,3.51,2.01,1,2.4119999999999995
1.35,1633.5,2.89,1.0,1,1.35
1.07,770.4,2.3,2.0,1,2.14
1.49,1606.52,2.49,1.98,1,2.9502
1.42,1531.04,3.6,1.98,1,2.8116
1.23,811.8,2.02,1.0,1,1.23
1.28,1126.4,2.28,1.0,1,1.28
1.19,856.8,2.09,2.0,1,2.38
1.88,1468.66,2.69,3.02,1,5.6776
1.38,1211.09,2.98,1.0,1,1.38
1.14,1128.6,2.09,1.0,1,1.14
1.23,1328.4,2.8,2.0,1,2.46
1.45,1435.5,2.28,1.0,1,1.45
1.38,993.6,3.4,2.0,1,2.76
1.88,1956.7,2.7,3.01,1,5.658799999999999
1.57,2243.37,2.72,2.99,1,4.6943
1.17,1416.99,3.31,1.01,1,1.1817
1.76,1373.86,3.5,3.01,1,5.2976
1.31,1255.5,3.58,1.98,1,2.5938
1.13,1367.3,3.6,1.0,1,1.13
1.0,989.1,3.49,1.0,1,1.0
1.0,1320.0,2.81,2.0,1,2.0
1.18,1131.86,2.0,1.99,1,2.3482
1.45,1390.84,1.61,1.99,1,2.8855
